"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.727721950727168 3 91 "GO:0001893" "maternal placenta development" 1
0 0.998207559277446 5 588 "GO:0001894" "tissue homeostasis" 1
0 0.960598632815622 2 163 "GO:0001895;GO:0045494" "retina homeostasis" 1
0 0.996753120178895 2 110 "GO:0001906" "cell killing" 1
0 0.833947495960667 2 11 "GO:0001907" "killing by symbiont of host cells" 1
0 0.233135703918737 3 47 "GO:0001909" "leukocyte mediated cytotoxicity" 0.779200011861696
0 0.999628777261096 2 165 "GO:0001910;GO:0031341" "regulation of cell killing" 1
0 0.611242770235746 2 30 "GO:0001911;GO:0031342;GO:0002716;GO:0045953" "negative regulation of cell killing" 1
0 0.998859991648226 6 113 "GO:0001912;GO:0031343" "positive regulation of cell killing" 1
0 0.896648700366618 3 19 "GO:0001913" "T cell mediated cytotoxicity" 1
0 0.750362428211024 2 48 "GO:0001914;GO:0001916" "regulation of T cell mediated cytotoxicity" 1
0 0.896051684132864 4 58 "GO:0001919" "regulation of receptor recycling" 1
0 0.131779934955133 5 32 "GO:0001921" "positive regulation of receptor recycling" 0.549681517966801
0 0.729230144404999 3 10 "GO:0001922" "B-1 B cell homeostasis" 1
0 0.109193055452367 2 9 "GO:0001923;GO:0002337" "B-1 B cell differentiation" 0.480794925373917
0 0.892833375258694 3 10 "GO:0001928;GO:0106020" "regulation of vesicle docking" 1
0 0.00935168997354986 2 2965 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562" "positive regulation of protein modification process" 0.0926594092848495
0 0.572311846740589 2 58 "GO:0001935" "endothelial cell proliferation" 1
0 0.474617009577981 6 303 "GO:0001936" "regulation of endothelial cell proliferation" 1
0 0.940319664158397 4 105 "GO:0001937" "negative regulation of endothelial cell proliferation" 1
0 0.273775494581647 4 216 "GO:0001938" "positive regulation of endothelial cell proliferation" 0.860290084752798
0 0.999825168744775 3 109 "GO:0001941" "postsynaptic membrane organization" 1
0 0.999901627859225 2 233 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 1
0 0.100921112152959 3 65 "GO:0001945" "lymph vessel development" 0.478220890189208
0 0.48220780828254 2 38 "GO:0001946;GO:0036303" "lymph vessel morphogenesis" 1
0 0.967681415533089 4 277 "GO:0001947;GO:0003143;GO:0061371" "embryonic heart tube morphogenesis" 1
0 0.509416615533914 3 7 "GO:0001951" "intestinal D-glucose absorption" 1
